aphia_id,ds_key,lyr_key,path_tif,category,rl_score,url,scientificname,authority,status,unacceptreason,taxon_rank_id,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,citation,lsid,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,modified
137205,oh,oh_137205,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_oh/oh_137205.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137205,Caretta caretta,"(Linnaeus, 1758)",accepted,NA,220,Species,137205,Caretta caretta,"(Linnaeus, 1758)",137066,Animalia,Chordata,NA,Testudines,Cheloniidae,Caretta,"Uetz, P. (ed.) (2022). The Reptile Database. Caretta caretta (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137205 on 2022-11-16",urn:lsid:marinespecies.org:taxname:137205,1,NA,NA,NA,NA,exact,2018-09-21T14:00:23.180Z
105801,am,am_105801,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_105801.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105801,Prionace glauca,"(Linnaeus, 1758)",accepted,NA,220,Species,105801,Prionace glauca,"(Linnaeus, 1758)",105722,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Prionace glauca (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105801 on 2022-11-16",urn:lsid:marinespecies.org:taxname:105801,1,1,0,0,NA,exact,2020-09-24T06:35:24.693Z
105835,am,am_105835,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_105835.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105835,Alopias superciliosus,"Lowe, 1841",accepted,NA,220,Species,105835,Alopias superciliosus,"Lowe, 1841",105740,Animalia,Chordata,Elasmobranchii,Lamniformes,Alopiidae,Alopias,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Alopias superciliosus Lowe, 1841. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105835 on 2022-11-16",urn:lsid:marinespecies.org:taxname:105835,1,0,0,0,NA,exact,2010-05-06T12:14:18.327Z
105836,am,am_105836,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_105836.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105836,Alopias vulpinus,"(Bonnaterre, 1788)",accepted,NA,220,Species,105836,Alopias vulpinus,"(Bonnaterre, 1788)",105740,Animalia,Chordata,Elasmobranchii,Lamniformes,Alopiidae,Alopias,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Alopias vulpinus (Bonnaterre, 1788). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105836 on 2022-11-16",urn:lsid:marinespecies.org:taxname:105836,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
126281,am,am_126281,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_126281.tif,CR,4,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126281,Anguilla anguilla,"(Linnaeus, 1758)",accepted,NA,220,Species,126281,Anguilla anguilla,"(Linnaeus, 1758)",125620,Animalia,Chordata,Actinopteri,Anguilliformes,Anguillidae,Anguilla,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Anguilla anguilla (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126281 on 2022-11-16",urn:lsid:marinespecies.org:taxname:126281,1,1,1,0,NA,exact,2008-01-15T17:27:08.177Z
127094,am,am_127094,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_127094.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127094,Xiphias gladius,"Linnaeus, 1758",accepted,NA,220,Species,127094,Xiphias gladius,"Linnaeus, 1758",126101,Animalia,Chordata,Actinopteri,Carangiformes,Xiphiidae,Xiphias,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Xiphias gladius Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127094 on 2022-11-16",urn:lsid:marinespecies.org:taxname:127094,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
151482,am,am_151482,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_151482.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=151482,Pomatomus saltatrix,"(Linnaeus, 1766)",accepted,NA,220,Species,151482,Pomatomus saltatrix,"(Linnaeus, 1766)",126046,Animalia,Chordata,Actinopteri,Scombriformes,Pomatomidae,Pomatomus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Pomatomus saltatrix (Linnaeus, 1766). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=151482 on 2022-11-16",urn:lsid:marinespecies.org:taxname:151482,1,1,0,0,NA,exact,2008-01-15T17:27:08.177Z
154721,am,am_154721,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_154721.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=154721,Balistes capriscus,"Gmelin, 1789",accepted,NA,220,Species,154721,Balistes capriscus,"Gmelin, 1789",126228,Animalia,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Balistes,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Balistes capriscus Gmelin, 1789. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=154721 on 2022-11-16",urn:lsid:marinespecies.org:taxname:154721,1,0,0,0,NA,exact,2008-02-28T13:41:07.550Z
158508,am,am_158508,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_158508.tif,EN,3,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158508,Carcharhinus acronotus,"(Poey, 1860)",accepted,NA,220,Species,158508,Carcharhinus acronotus,"(Poey, 1860)",105719,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Carcharhinus acronotus (Poey, 1860). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=158508 on 2022-11-16",urn:lsid:marinespecies.org:taxname:158508,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
158812,am,am_158812,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_158812.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158812,Istiophorus platypterus,"(Shaw, 1792)",accepted,NA,220,Species,158812,Istiophorus platypterus,"(Shaw, 1792)",126012,Animalia,Chordata,Actinopteri,Carangiformes,Istiophoridae,Istiophorus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Istiophorus platypterus (Shaw, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=158812 on 2022-11-16",urn:lsid:marinespecies.org:taxname:158812,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
158960,am,am_158960,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_158960.tif,CR,4,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158960,Coryphaenoides rupestris,"Gunnerus, 1765",accepted,NA,220,Species,158960,Coryphaenoides rupestris,"Gunnerus, 1765",125748,Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Coryphaenoides,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Coryphaenoides rupestris Gunnerus, 1765. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=158960 on 2022-11-16",urn:lsid:marinespecies.org:taxname:158960,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
158962,am,am_158962,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_158962.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158962,Merluccius bilinearis,"(Mitchill, 1814)",accepted,NA,220,Species,158962,Merluccius bilinearis,"(Mitchill, 1814)",125762,Animalia,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Merluccius bilinearis (Mitchill, 1814). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=158962 on 2022-11-16",urn:lsid:marinespecies.org:taxname:158962,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
217426,am,am_217426,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_217426.tif,EN,3,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217426,Aetobatus narinari,"(Euphrasen, 1790)",accepted,NA,220,Species,217426,Aetobatus narinari,"(Euphrasen, 1790)",205558,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Aetobatus narinari (Euphrasen, 1790). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=217426 on 2022-11-16",urn:lsid:marinespecies.org:taxname:217426,1,1,0,0,NA,exact,2008-01-15T17:27:08.177Z
220019,am,am_220019,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_220019.tif,EN,3,https://www.marinespecies.org/aphia.php?p=taxdetails&id=220019,Alopias pelagicus,"Nakamura, 1935",accepted,NA,220,Species,220019,Alopias pelagicus,"Nakamura, 1935",105740,Animalia,Chordata,Elasmobranchii,Lamniformes,Alopiidae,Alopias,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Alopias pelagicus Nakamura, 1935. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=220019 on 2022-11-16",urn:lsid:marinespecies.org:taxname:220019,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
238345,am,am_238345,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_238345.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=238345,Acipenser transmontanus,"Richardson, 1836",accepted,NA,220,Species,238345,Acipenser transmontanus,"Richardson, 1836",125618,Animalia,Chordata,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Acipenser transmontanus Richardson, 1836. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=238345 on 2022-11-16",urn:lsid:marinespecies.org:taxname:238345,1,1,1,0,NA,exact,2008-01-15T17:27:08.177Z
273880,am,am_273880,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_273880.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273880,Mycteroperca microlepis,"(Goode & Bean, 1879)",accepted,NA,220,Species,273880,Mycteroperca microlepis,"(Goode & Bean, 1879)",126069,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Mycteroperca,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Mycteroperca microlepis (Goode & Bean, 1879). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=273880 on 2022-11-16",urn:lsid:marinespecies.org:taxname:273880,1,1,0,0,NA,exact,2008-01-15T17:27:08.177Z
276049,am,am_276049,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_276049.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276049,Scarus guacamaia,"Cuvier, 1829",accepted,NA,220,Species,276049,Scarus guacamaia,"Cuvier, 1829",159299,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Scarus guacamaia Cuvier, 1829. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=276049 on 2022-11-16",urn:lsid:marinespecies.org:taxname:276049,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
276431,am,am_276431,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_276431.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276431,Coryphopterus lipernes,"Böhlke & Robins, 1962",accepted,NA,220,Species,276431,Coryphopterus lipernes,"Böhlke & Robins, 1962",159735,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Coryphopterus lipernes Böhlke & Robins, 1962. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=276431 on 2022-11-16",urn:lsid:marinespecies.org:taxname:276431,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
276432,am,am_276432,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_276432.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276432,Coryphopterus personatus,"(Jordan & Thompson, 1905)",accepted,NA,220,Species,276432,Coryphopterus personatus,"(Jordan & Thompson, 1905)",159735,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Coryphopterus personatus (Jordan & Thompson, 1905). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=276432 on 2022-11-16",urn:lsid:marinespecies.org:taxname:276432,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
280110,am,am_280110,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_280110.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280110,Chaenopsis schmitti,"Böhlke, 1957",accepted,NA,220,Species,280110,Chaenopsis schmitti,"Böhlke, 1957",268702,Animalia,Chordata,Actinopteri,Blenniiformes,Chaenopsidae,Chaenopsis,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Chaenopsis schmitti Böhlke, 1957. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=280110 on 2022-11-16",urn:lsid:marinespecies.org:taxname:280110,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
287102,am,am_287102,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_287102.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=287102,Oculina varicosa,"Le Sueur, 1820",accepted,NA,220,Species,287102,Oculina varicosa,"Le Sueur, 1820",135124,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Oculina,"Hoeksema, B. W.; Cairns, S. (2022). World List of Scleractinia. Oculina varicosa Le Sueur, 1820. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=287102 on 2022-11-16",urn:lsid:marinespecies.org:taxname:287102,1,NA,0,0,NA,exact,2022-08-24T16:16:22.690Z
298438,am,am_298438,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_298438.tif,EN,3,https://www.marinespecies.org/aphia.php?p=taxdetails&id=298438,Carcharhinus perezi,"(Poey, 1876)",accepted,NA,220,Species,298438,Carcharhinus perezi,"(Poey, 1876)",105719,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Carcharhinus perezi (Poey, 1876). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=298438 on 2022-11-16",urn:lsid:marinespecies.org:taxname:298438,1,0,0,NA,NA,exact,2020-04-23T08:42:40.887Z
